checkpoint,dataset,layer,aggregation,rankme,pr,alpha_req,top_1_var,top_5_var,top_10_var,top_25_var,top_50_var,top_100_var,top_250_var,top_500_var,top_1000_var
21B,Vietnamese,layer_5,last,3.6226,1.5533,0.900268,0.8001,0.8912,0.9139,0.9428,0.9609,0.9756,0.9904,0.9972,1.0
21B,Vietnamese,layer_6,last,4.0513,1.6284,0.860336,0.7809,0.8791,0.9042,0.9357,0.9554,0.9715,0.9884,0.9965,1.0
21B,Vietnamese,layer_7,last,6.2273,1.9556,0.839377,0.711,0.8261,0.858,0.9013,0.9307,0.9553,0.9815,0.9943,1.0
21B,Vietnamese,layer_8,last,9.233,2.3822,0.817916,0.6416,0.7754,0.8139,0.8685,0.9067,0.9389,0.974,0.9918,1.0
21B,Vietnamese,layer_9,last,14.1233,3.0427,0.817841,0.5641,0.7173,0.764,0.8308,0.8785,0.9199,0.9653,0.9889,0.9999
21B,Vietnamese,layer_10,last,26.9992,4.6553,0.790939,0.4506,0.6154,0.6725,0.7606,0.827,0.8876,0.9512,0.9841,0.9999
21B,Vietnamese,layer_11,last,41.0396,6.6067,0.782453,0.3719,0.5481,0.6126,0.7137,0.7902,0.8614,0.938,0.9791,0.9999
21B,Vietnamese,layer_12,last,78.9111,13.3609,0.761183,0.2502,0.4172,0.4945,0.6177,0.7247,0.8228,0.9212,0.9728,0.9998
21B,Vietnamese,layer_13,last,105.889,20.219,0.738967,0.1932,0.3609,0.4429,0.5743,0.6889,0.7961,0.907,0.9671,0.9998
21B,Vietnamese,layer_14,last,113.4494,20.9324,0.724225,0.1887,0.3593,0.4384,0.566,0.674,0.7773,0.894,0.9615,0.9998
21B,Vietnamese,layer_15,last,137.1109,29.8358,0.702498,0.1476,0.3152,0.4021,0.5369,0.6528,0.7614,0.8859,0.9583,0.9997
21B,Vietnamese,layer_16,last,158.9218,39.0278,0.706732,0.1207,0.2834,0.3717,0.5118,0.6312,0.7449,0.8761,0.9542,0.9997
21B,Vietnamese,layer_17,last,166.2672,43.9815,0.67908,0.1048,0.2749,0.3674,0.5099,0.6271,0.7394,0.8707,0.9514,0.9997
21B,Vietnamese,layer_18,last,176.7046,48.1462,0.66734,0.0948,0.2653,0.3575,0.4989,0.6153,0.7282,0.8632,0.948,0.9996
21B,Vietnamese,layer_19,last,186.2214,52.7959,0.659143,0.0829,0.254,0.3475,0.4908,0.6064,0.7193,0.857,0.9453,0.9996
21B,Vietnamese,layer_20,last,193.2968,57.5426,0.654124,0.0693,0.24,0.3379,0.4857,0.6014,0.7161,0.854,0.9435,0.9996
21B,Vietnamese,layer_21,last,211.905,62.3405,0.635249,0.0679,0.2289,0.3255,0.467,0.5785,0.6923,0.8383,0.937,0.9996
21B,Vietnamese,layer_22,last,216.8861,62.6502,0.632416,0.076,0.2252,0.3206,0.4618,0.5719,0.685,0.8349,0.9358,0.9996
21B,Vietnamese,layer_23,last,220.4306,61.8661,0.644888,0.0815,0.2259,0.3186,0.4586,0.5659,0.678,0.8309,0.9345,0.9996
21B,Vietnamese,layer_24,last,223.4365,61.0939,0.630636,0.0861,0.2253,0.3165,0.4526,0.5588,0.6722,0.8297,0.9347,0.9996
21B,Vietnamese,layer_25,last,217.5387,59.0771,0.638799,0.0897,0.2265,0.317,0.4554,0.5656,0.6803,0.8357,0.9372,0.9996
21B,Vietnamese,layer_26,last,214.2257,60.717,0.657028,0.087,0.2222,0.3135,0.4537,0.5693,0.6887,0.8448,0.9417,0.9996
21B,Vietnamese,layer_27,last,203.7071,56.5557,0.665275,0.0921,0.2298,0.3244,0.4651,0.5803,0.6986,0.8511,0.9446,0.9996
21B,Vietnamese,layer_28,last,180.2007,46.592,0.6756,0.1077,0.2533,0.3528,0.4934,0.6063,0.7193,0.8624,0.949,0.9997
21B,Vietnamese,layer_29,last,166.2337,40.8981,0.678739,0.1184,0.2704,0.3729,0.5122,0.6215,0.7301,0.868,0.9511,0.9997
21B,Vietnamese,layer_0,mean,113.8824,28.1411,0.998026,0.1588,0.305,0.3936,0.5417,0.673,0.8065,0.9404,0.9879,1.0
21B,Vietnamese,layer_1,mean,87.5786,14.2565,0.876259,0.2507,0.3688,0.4523,0.5844,0.6979,0.8123,0.9317,0.9818,0.9999
21B,Vietnamese,layer_2,mean,76.8833,10.6395,0.808981,0.2964,0.406,0.4836,0.6018,0.7035,0.8072,0.9222,0.9767,0.9999
21B,Vietnamese,layer_3,mean,77.7935,10.4147,0.767871,0.2995,0.4132,0.49,0.6031,0.6989,0.7979,0.9133,0.9723,0.9999
21B,Vietnamese,layer_4,mean,80.0923,11.0893,0.742583,0.2868,0.4177,0.4939,0.6062,0.6986,0.7931,0.9074,0.9692,0.9998
21B,Vietnamese,layer_5,mean,83.7833,11.849,0.724802,0.2744,0.4142,0.4902,0.6031,0.6944,0.788,0.9023,0.9665,0.9998
21B,Vietnamese,layer_6,mean,82.812,11.0796,0.706796,0.2857,0.4226,0.4946,0.6001,0.6886,0.7808,0.8966,0.9639,0.9998
21B,Vietnamese,layer_7,mean,63.6942,7.8027,0.71371,0.3487,0.467,0.5336,0.6311,0.7124,0.7968,0.9027,0.9655,0.9998
21B,Vietnamese,layer_8,mean,60.5212,7.0528,0.684702,0.3695,0.4752,0.5397,0.6334,0.7118,0.7941,0.8997,0.9639,0.9998
21B,Vietnamese,layer_9,mean,47.4993,5.3951,0.66944,0.4259,0.517,0.5739,0.6563,0.7267,0.8023,0.902,0.9642,0.9998
21B,Vietnamese,layer_10,mean,38.2129,4.4652,0.661208,0.4699,0.5503,0.6024,0.6799,0.7451,0.8147,0.907,0.9656,0.9998
21B,Vietnamese,layer_11,mean,29.8166,3.6651,0.649229,0.5201,0.5889,0.6343,0.7026,0.7611,0.8248,0.911,0.9667,0.9998
21B,Vietnamese,layer_12,mean,28.2673,3.536,0.647324,0.5297,0.5952,0.6396,0.7092,0.7671,0.829,0.9128,0.9671,0.9998
21B,Vietnamese,layer_13,mean,33.1253,3.9188,0.643702,0.5027,0.5716,0.6175,0.6916,0.7531,0.8184,0.9069,0.9646,0.9998
21B,Vietnamese,layer_14,mean,34.5857,3.8808,0.622128,0.5056,0.5678,0.6095,0.677,0.7366,0.8031,0.8972,0.9604,0.9997
21B,Vietnamese,layer_15,mean,40.5885,4.3547,0.622224,0.4768,0.5434,0.5869,0.66,0.7235,0.7935,0.892,0.9584,0.9997
21B,Vietnamese,layer_16,mean,48.8245,4.9934,0.620798,0.4446,0.5144,0.5595,0.6375,0.7054,0.7802,0.885,0.9555,0.9997
21B,Vietnamese,layer_17,mean,59.1731,5.8571,0.636008,0.4097,0.4825,0.5313,0.6141,0.687,0.7669,0.8782,0.9528,0.9997
21B,Vietnamese,layer_18,mean,68.3522,6.5905,0.616516,0.3856,0.4606,0.5095,0.5935,0.6686,0.7527,0.8705,0.9498,0.9996
21B,Vietnamese,layer_19,mean,77.6446,7.3589,0.611745,0.3643,0.4405,0.49,0.575,0.6521,0.7398,0.8634,0.9468,0.9996
21B,Vietnamese,layer_20,mean,89.0863,8.5614,0.609644,0.3365,0.4189,0.4705,0.5584,0.6389,0.7295,0.8577,0.9443,0.9996
21B,Vietnamese,layer_21,mean,102.8705,10.2847,0.609588,0.305,0.3958,0.4501,0.541,0.6249,0.7193,0.8524,0.9421,0.9996
21B,Vietnamese,layer_22,mean,119.6188,12.8306,0.610861,0.2701,0.37,0.427,0.5225,0.6101,0.7091,0.8473,0.9401,0.9996
21B,Vietnamese,layer_23,mean,132.9566,15.4297,0.611603,0.243,0.3514,0.4117,0.5105,0.6008,0.7024,0.8438,0.9387,0.9996
21B,Vietnamese,layer_24,mean,150.7571,19.5758,0.617962,0.211,0.3264,0.3898,0.4923,0.5869,0.694,0.8413,0.9381,0.9996
21B,Vietnamese,layer_25,mean,164.5614,26.2723,0.631004,0.1736,0.3033,0.3749,0.4883,0.5891,0.699,0.8455,0.9402,0.9996
21B,Vietnamese,layer_26,mean,178.8609,37.0009,0.649274,0.1334,0.2758,0.3565,0.4827,0.5908,0.705,0.8517,0.9434,0.9996
21B,Vietnamese,layer_27,mean,191.4296,46.5175,0.652859,0.1069,0.2554,0.3425,0.4751,0.5862,0.7021,0.8507,0.9432,0.9996
21B,Vietnamese,layer_28,mean,191.6229,46.8636,0.649912,0.1101,0.2494,0.3447,0.4795,0.589,0.7024,0.8496,0.9426,0.9996
21B,Vietnamese,layer_29,mean,169.7806,32.8261,0.657987,0.1491,0.2804,0.374,0.5002,0.6016,0.7089,0.8511,0.9428,0.9996
21B,Japanese,layer_0,last,35.2592,11.9785,1.179266,0.2166,0.5542,0.6705,0.797,0.8753,0.9376,0.9857,0.9975,1.0
21B,Japanese,layer_1,last,66.7125,16.1629,0.966777,0.2149,0.4161,0.5218,0.6714,0.7795,0.8721,0.958,0.9898,1.0
21B,Japanese,layer_2,last,11.3087,2.6517,0.905563,0.6083,0.741,0.7865,0.8506,0.8957,0.9356,0.9759,0.9933,1.0
21B,Japanese,layer_3,last,4.3286,1.5961,0.869923,0.7903,0.8587,0.8843,0.9183,0.9425,0.9637,0.9855,0.9957,1.0
21B,Japanese,layer_4,last,3.2909,1.4264,0.849164,0.8366,0.8891,0.91,0.9363,0.955,0.9712,0.9882,0.9963,1.0
21B,Japanese,layer_5,last,3.5795,1.4684,0.815819,0.8245,0.8806,0.9015,0.9295,0.9497,0.9674,0.9862,0.9956,1.0
21B,Japanese,layer_6,last,4.1634,1.5469,0.809839,0.8032,0.8611,0.8861,0.9182,0.9411,0.9612,0.9831,0.9945,1.0
21B,Japanese,layer_7,last,5.9281,1.7743,0.776554,0.7496,0.8156,0.8483,0.8906,0.9202,0.9468,0.9762,0.992,1.0
21B,Japanese,layer_8,last,9.301,2.1571,0.760611,0.6793,0.7545,0.7967,0.8509,0.8903,0.926,0.9663,0.9885,0.9999
21B,Japanese,layer_9,last,14.7662,2.7483,0.748569,0.6006,0.6911,0.7418,0.8092,0.8587,0.904,0.9557,0.9847,0.9999
21B,Japanese,layer_10,last,27.6973,4.1747,0.740052,0.4844,0.5958,0.6624,0.7492,0.8139,0.8736,0.9411,0.9794,0.9999
21B,Japanese,layer_11,last,45.1926,6.3477,0.739709,0.3886,0.5156,0.5942,0.6988,0.7751,0.8454,0.9262,0.9736,0.9998
21B,Japanese,layer_12,last,81.1438,13.7239,0.725914,0.2513,0.4002,0.4964,0.6355,0.7324,0.8187,0.9133,0.9687,0.9998
21B,Japanese,layer_13,last,106.3248,21.3764,0.711279,0.1883,0.3519,0.451,0.598,0.7032,0.7959,0.9009,0.9637,0.9998
21B,Japanese,layer_14,last,115.8252,23.0113,0.685356,0.179,0.3469,0.441,0.5844,0.6864,0.7787,0.889,0.9582,0.9997
21B,Japanese,layer_15,last,130.7356,31.5956,0.686534,0.1364,0.3158,0.4167,0.569,0.6787,0.7737,0.8866,0.9571,0.9997
21B,Japanese,layer_16,last,144.6086,40.4087,0.683435,0.1038,0.2896,0.3948,0.5541,0.669,0.7669,0.8823,0.9552,0.9997
21B,Japanese,layer_17,last,153.0234,44.5189,0.671213,0.0877,0.2803,0.3874,0.5455,0.6599,0.7578,0.8756,0.9521,0.9997
21B,Japanese,layer_18,last,165.3032,48.2962,0.655622,0.0774,0.2704,0.3748,0.5302,0.6434,0.7426,0.8653,0.9474,0.9996
21B,Japanese,layer_19,last,179.5449,52.7677,0.645974,0.0691,0.2578,0.36,0.5123,0.6244,0.7255,0.8556,0.9436,0.9996
21B,Japanese,layer_20,last,190.0857,57.1043,0.653424,0.0653,0.2431,0.3457,0.5014,0.6142,0.7168,0.849,0.9404,0.9996
21B,Japanese,layer_21,last,224.2705,67.3905,0.618422,0.0591,0.221,0.3162,0.4618,0.5704,0.6774,0.8267,0.9319,0.9995
21B,Japanese,layer_22,last,234.1278,71.4096,0.620589,0.0608,0.2104,0.3054,0.4486,0.5568,0.6683,0.8246,0.9315,0.9995
21B,Japanese,layer_23,last,241.4749,75.3647,0.639051,0.0604,0.2025,0.2961,0.4396,0.5495,0.6631,0.8226,0.9312,0.9995
21B,Japanese,layer_24,last,247.4682,78.5864,0.627043,0.0588,0.1983,0.2907,0.43,0.5404,0.6579,0.8222,0.9318,0.9995
21B,Japanese,layer_25,last,234.4622,74.4448,0.635716,0.0605,0.2049,0.2978,0.4426,0.5565,0.6729,0.831,0.9352,0.9996
21B,Japanese,layer_26,last,223.7842,73.6516,0.657389,0.0584,0.2063,0.301,0.4497,0.5678,0.688,0.8441,0.9414,0.9996
21B,Japanese,layer_27,last,210.4718,68.2843,0.666326,0.0604,0.2162,0.3151,0.4653,0.5824,0.7005,0.8518,0.9447,0.9996
21B,Japanese,layer_28,last,193.8608,61.0229,0.686569,0.0661,0.2317,0.3371,0.4876,0.6019,0.715,0.8588,0.9473,0.9996
21B,Japanese,layer_29,last,174.5259,52.035,0.675252,0.0765,0.2568,0.3669,0.5138,0.622,0.7297,0.8665,0.9502,0.9997
21B,Japanese,layer_0,mean,116.4899,29.3641,0.96622,0.1525,0.3051,0.393,0.5404,0.6713,0.804,0.937,0.9862,1.0
21B,Japanese,layer_1,mean,97.5121,17.3934,0.856316,0.2212,0.3564,0.4388,0.5726,0.6876,0.8046,0.9268,0.9796,0.9999
21B,Japanese,layer_2,mean,83.472,12.1978,0.793077,0.2732,0.4004,0.4757,0.5943,0.6968,0.8016,0.9179,0.9747,0.9999
21B,Japanese,layer_3,mean,77.1425,10.7285,0.754552,0.2923,0.4267,0.4991,0.6083,0.7026,0.7999,0.9119,0.9711,0.9998
21B,Japanese,layer_4,mean,75.5343,10.707,0.727279,0.2891,0.4393,0.5119,0.6163,0.7064,0.798,0.907,0.9681,0.9998
21B,Japanese,layer_5,mean,77.6249,11.1337,0.706009,0.2807,0.4384,0.5134,0.6165,0.7037,0.7929,0.9015,0.9651,0.9998
21B,Japanese,layer_6,mean,75.258,9.9705,0.685384,0.3014,0.4484,0.5183,0.6153,0.6992,0.786,0.8954,0.9621,0.9998
21B,Japanese,layer_7,mean,55.3486,6.832,0.677338,0.3736,0.4979,0.5629,0.6519,0.7278,0.8052,0.9034,0.9644,0.9998
21B,Japanese,layer_8,mean,48.7915,5.7567,0.662059,0.4107,0.5166,0.5783,0.6621,0.733,0.8062,0.902,0.9634,0.9998
21B,Japanese,layer_9,mean,38.3072,4.5615,0.648521,0.4641,0.5554,0.6099,0.6846,0.7488,0.8155,0.9052,0.9641,0.9998
21B,Japanese,layer_10,mean,29.3183,3.7024,0.638534,0.5169,0.595,0.6438,0.7117,0.7695,0.8296,0.9111,0.9658,0.9998
21B,Japanese,layer_11,mean,22.6334,3.0962,0.628852,0.5664,0.6331,0.6753,0.7356,0.787,0.8414,0.9164,0.9676,0.9998
21B,Japanese,layer_12,mean,20.985,2.9635,0.643203,0.5792,0.6421,0.6835,0.7447,0.7952,0.8475,0.9192,0.9685,0.9998
21B,Japanese,layer_13,mean,23.746,3.1737,0.638728,0.5595,0.6245,0.6673,0.7315,0.784,0.8385,0.9138,0.9662,0.9998
21B,Japanese,layer_14,mean,24.7224,3.1665,0.604475,0.5603,0.6207,0.6601,0.7196,0.7709,0.8265,0.9061,0.9627,0.9997
21B,Japanese,layer_15,mean,28.8382,3.4954,0.620802,0.5328,0.5981,0.6398,0.7045,0.7593,0.818,0.9016,0.9609,0.9997
21B,Japanese,layer_16,mean,34.6369,3.9451,0.605796,0.501,0.5708,0.6148,0.6841,0.7437,0.8066,0.8954,0.9583,0.9997
21B,Japanese,layer_17,mean,42.0074,4.551,0.608181,0.4657,0.5414,0.5882,0.663,0.7276,0.7952,0.8896,0.956,0.9997
21B,Japanese,layer_18,mean,49.8436,5.2039,0.608303,0.4347,0.5156,0.564,0.6427,0.7112,0.7835,0.8834,0.9535,0.9997
21B,Japanese,layer_19,mean,55.9175,5.6776,0.618273,0.4157,0.4986,0.5478,0.6278,0.6978,0.7726,0.8769,0.9507,0.9996
21B,Japanese,layer_20,mean,64.8506,6.5148,0.602747,0.387,0.4741,0.5259,0.61,0.6844,0.7632,0.8718,0.9485,0.9996
21B,Japanese,layer_21,mean,75.7958,7.7181,0.604712,0.354,0.4489,0.5044,0.5934,0.6712,0.7539,0.8672,0.9466,0.9996
21B,Japanese,layer_22,mean,88.3077,9.332,0.625836,0.3197,0.4227,0.482,0.5761,0.6579,0.7455,0.8635,0.9452,0.9996
21B,Japanese,layer_23,mean,100.622,11.5062,0.613917,0.2846,0.3984,0.4639,0.5657,0.6511,0.7417,0.8618,0.9446,0.9996
21B,Japanese,layer_24,mean,114.9713,14.2858,0.620973,0.2518,0.3731,0.4425,0.5496,0.6389,0.7343,0.8596,0.9441,0.9996
21B,Japanese,layer_25,mean,125.5079,18.2693,0.631985,0.2162,0.3529,0.4309,0.5473,0.6405,0.7376,0.8627,0.9456,0.9996
21B,Japanese,layer_26,mean,141.212,25.4144,0.648,0.1734,0.3213,0.4081,0.5364,0.6365,0.7384,0.8658,0.9475,0.9996
21B,Japanese,layer_27,mean,151.5754,33.9242,0.656811,0.1347,0.2994,0.3963,0.5338,0.6377,0.7408,0.868,0.9487,0.9996
21B,Japanese,layer_28,mean,159.6351,39.8868,0.657023,0.1157,0.2798,0.3877,0.5302,0.6355,0.7384,0.8664,0.9481,0.9996
21B,Japanese,layer_29,mean,140.3046,31.0263,0.655706,0.1435,0.3102,0.4189,0.5555,0.6544,0.7507,0.8719,0.9501,0.9996
31B,English,layer_0,last,3.6943,1.9448,1.388653,0.7078,0.904,0.9629,0.9938,0.9975,0.9994,0.9999,1.0,1.0
31B,English,layer_1,last,19.7201,4.849,1.052577,0.431,0.6597,0.7319,0.8357,0.8938,0.9407,0.982,0.9962,1.0
31B,English,layer_2,last,3.6289,1.5624,0.926216,0.7973,0.891,0.9125,0.942,0.9607,0.976,0.991,0.9976,1.0
31B,English,layer_3,last,2.7105,1.3519,0.880115,0.8592,0.9152,0.9307,0.9527,0.9676,0.9797,0.9919,0.9977,1.0
31B,English,layer_4,last,2.7749,1.3553,0.866577,0.8582,0.9111,0.9269,0.9497,0.9656,0.9783,0.9909,0.9973,1.0
31B,English,layer_5,last,3.1513,1.4179,0.842836,0.8389,0.8976,0.9157,0.9412,0.9594,0.9738,0.9888,0.9965,1.0
31B,English,layer_6,last,3.6139,1.4888,0.805285,0.8184,0.8825,0.903,0.9312,0.9512,0.968,0.9859,0.9954,1.0
31B,English,layer_7,last,6.7415,1.9099,0.7858,0.7214,0.8045,0.8355,0.8806,0.9143,0.9434,0.9748,0.9917,1.0
31B,English,layer_8,last,11.0748,2.4338,0.7697,0.6373,0.7396,0.7783,0.8373,0.8819,0.9216,0.9645,0.988,0.9999
31B,English,layer_9,last,20.9894,3.599,0.773186,0.5199,0.65,0.6994,0.7768,0.837,0.891,0.9502,0.983,0.9999
31B,English,layer_10,last,46.249,6.6461,0.746415,0.3755,0.521,0.5823,0.6828,0.7665,0.8446,0.9295,0.9755,0.9999
31B,English,layer_11,last,69.4446,10.4642,0.728352,0.291,0.4507,0.5213,0.6365,0.7308,0.8184,0.9153,0.9698,0.9998
31B,English,layer_12,last,123.1713,23.4937,0.720026,0.1785,0.3342,0.4121,0.5433,0.6599,0.7747,0.8953,0.9622,0.9998
31B,English,layer_13,last,157.2057,36.6115,0.697504,0.1296,0.2842,0.3655,0.507,0.6276,0.7462,0.8789,0.9553,0.9997
31B,English,layer_14,last,173.5837,40.7759,0.666519,0.1184,0.2745,0.3542,0.4925,0.6085,0.7237,0.8624,0.9476,0.9997
31B,English,layer_15,last,197.4207,55.4699,0.665476,0.0885,0.2401,0.3235,0.4675,0.5904,0.711,0.8561,0.9453,0.9996
31B,English,layer_16,last,221.964,70.0003,0.65362,0.0693,0.2112,0.2976,0.443,0.5686,0.6938,0.8453,0.9405,0.9996
31B,English,layer_17,last,229.774,73.9266,0.640875,0.0635,0.2048,0.294,0.4395,0.5634,0.6861,0.8384,0.9369,0.9996
31B,English,layer_18,last,240.4906,77.5485,0.62905,0.0618,0.1989,0.2871,0.4297,0.5512,0.6754,0.8306,0.933,0.9995
31B,English,layer_19,last,245.6938,80.226,0.623386,0.06,0.1931,0.2814,0.4265,0.548,0.6714,0.8267,0.931,0.9995
31B,English,layer_20,last,248.1129,81.1298,0.637482,0.0619,0.189,0.2764,0.4236,0.546,0.6707,0.8261,0.93,0.9995
31B,English,layer_21,last,266.9525,86.6945,0.603786,0.0592,0.1825,0.2666,0.4073,0.5268,0.65,0.8115,0.9236,0.9995
31B,English,layer_22,last,259.9013,80.6614,0.60739,0.0662,0.19,0.2739,0.4129,0.5307,0.6527,0.8145,0.9253,0.9995
31B,English,layer_23,last,255.624,75.879,0.606809,0.0721,0.1983,0.2798,0.4171,0.5325,0.6526,0.8145,0.9255,0.9995
31B,English,layer_24,last,259.2203,76.1839,0.612133,0.0735,0.1984,0.2771,0.4093,0.5242,0.6468,0.8144,0.9266,0.9995
31B,English,layer_25,last,246.5609,73.2226,0.625917,0.0748,0.2017,0.2822,0.4176,0.5379,0.6621,0.8253,0.9314,0.9995
31B,English,layer_26,last,241.474,77.0401,0.647363,0.0691,0.1954,0.2796,0.4181,0.5442,0.6735,0.8367,0.9374,0.9996
31B,English,layer_27,last,230.4586,71.8773,0.654071,0.0732,0.2039,0.2913,0.4307,0.5552,0.6827,0.8421,0.9399,0.9996
31B,English,layer_28,last,205.9536,59.9417,0.66357,0.0839,0.2286,0.3201,0.4587,0.5797,0.7024,0.8529,0.9443,0.9996
31B,English,layer_29,last,177.6197,44.7092,0.67193,0.111,0.2619,0.3547,0.4914,0.6069,0.7225,0.8637,0.9487,0.9997
31B,English,layer_0,mean,92.041,11.1343,0.841806,0.2928,0.3711,0.4304,0.5407,0.6486,0.769,0.9115,0.9768,0.9999
31B,English,layer_1,mean,77.6134,9.3923,0.777618,0.3193,0.4059,0.4685,0.58,0.6826,0.792,0.914,0.9729,0.9999
31B,English,layer_2,mean,60.5757,6.7315,0.710238,0.3803,0.4684,0.5231,0.6148,0.7,0.7927,0.9042,0.9668,0.9998
31B,English,layer_3,mean,61.0082,6.8536,0.693846,0.3752,0.4794,0.5334,0.6219,0.7005,0.7864,0.8961,0.9624,0.9998
31B,English,layer_4,mean,49.7404,5.8927,0.660477,0.4034,0.5244,0.5731,0.6529,0.7231,0.7994,0.8993,0.9626,0.9998
31B,English,layer_5,mean,46.9034,5.6119,0.652352,0.4141,0.534,0.5839,0.6634,0.7318,0.8043,0.9,0.9623,0.9998
31B,English,layer_6,mean,40.5164,4.7578,0.652518,0.4529,0.5595,0.6033,0.674,0.7368,0.8052,0.8988,0.9615,0.9998
31B,English,layer_7,mean,29.7091,3.7276,0.653147,0.5148,0.5991,0.6403,0.7059,0.7642,0.8263,0.9096,0.9654,0.9998
31B,English,layer_8,mean,29.0179,3.5789,0.627328,0.5262,0.6016,0.6407,0.7044,0.761,0.8222,0.9064,0.9639,0.9998
31B,English,layer_9,mean,23.4597,3.0671,0.612302,0.5694,0.6328,0.6656,0.7218,0.7722,0.8282,0.9083,0.9643,0.9998
31B,English,layer_10,mean,21.2524,2.8794,0.624292,0.588,0.6449,0.6758,0.7308,0.7798,0.8338,0.9107,0.9649,0.9998
31B,English,layer_11,mean,18.7954,2.6589,0.596921,0.6123,0.6619,0.6898,0.7399,0.7852,0.8364,0.9113,0.9649,0.9998
31B,English,layer_12,mean,21.4002,2.8526,0.615012,0.591,0.6406,0.6714,0.7275,0.7762,0.8303,0.9081,0.9635,0.9998
31B,English,layer_13,mean,27.6136,3.3026,0.601193,0.5489,0.6026,0.6375,0.7001,0.7544,0.8144,0.8996,0.9601,0.9997
31B,English,layer_14,mean,29.2277,3.2937,0.592463,0.5499,0.5972,0.6271,0.6828,0.7345,0.7954,0.8874,0.9548,0.9997
31B,English,layer_15,mean,35.4578,3.7202,0.595544,0.517,0.5678,0.6007,0.6615,0.7175,0.783,0.881,0.9524,0.9997
31B,English,layer_16,mean,44.301,4.3043,0.595224,0.4803,0.5331,0.5687,0.6341,0.6947,0.7659,0.8718,0.9487,0.9996
31B,English,layer_17,mean,55.8117,5.1163,0.598501,0.4399,0.4963,0.5355,0.6062,0.6719,0.7491,0.8632,0.9453,0.9996
31B,English,layer_18,mean,67.3488,5.9437,0.580062,0.4075,0.4676,0.508,0.5811,0.6505,0.7326,0.8543,0.9418,0.9996
31B,English,layer_19,mean,77.0287,6.6469,0.577575,0.3849,0.4465,0.4878,0.5621,0.6336,0.7193,0.8471,0.9389,0.9996
31B,English,layer_20,mean,88.6508,7.672,0.577185,0.3574,0.4245,0.4683,0.5451,0.6197,0.7086,0.8412,0.9364,0.9996
31B,English,layer_21,mean,102.2853,9.0484,0.580151,0.3278,0.4013,0.4479,0.5271,0.6049,0.6982,0.8364,0.9347,0.9995
31B,English,layer_22,mean,122.8142,11.5675,0.584796,0.2877,0.3701,0.4199,0.5041,0.5871,0.6861,0.8309,0.9327,0.9995
31B,English,layer_23,mean,137.2482,13.7495,0.586806,0.2618,0.3506,0.4026,0.4904,0.5765,0.6784,0.8272,0.9313,0.9995
31B,English,layer_24,mean,158.2328,17.6831,0.613007,0.2278,0.3216,0.376,0.4696,0.5616,0.6703,0.8256,0.9314,0.9995
31B,English,layer_25,mean,173.4689,23.3606,0.612954,0.193,0.2969,0.3599,0.4649,0.5637,0.6757,0.8309,0.9341,0.9995
31B,English,layer_26,mean,195.6006,34.536,0.649978,0.1501,0.2612,0.3334,0.4518,0.5593,0.678,0.8359,0.9371,0.9996
31B,English,layer_27,mean,205.7679,41.0215,0.63496,0.1319,0.2486,0.3244,0.4463,0.5554,0.6756,0.8349,0.9369,0.9996
31B,English,layer_28,mean,204.4284,42.0341,0.633163,0.1285,0.2494,0.3293,0.4522,0.5605,0.6785,0.8352,0.9367,0.9996
31B,English,layer_29,mean,175.472,29.9261,0.628871,0.162,0.286,0.3657,0.4833,0.5836,0.6934,0.841,0.9385,0.9996
31B,Chinese,layer_0,last,10.6656,3.7031,1.214454,0.5,0.7452,0.8473,0.9314,0.9621,0.9813,0.9954,0.9992,1.0
31B,Chinese,layer_1,last,24.9508,5.6007,0.991962,0.4059,0.6038,0.7008,0.8142,0.8789,0.9289,0.9762,0.9943,1.0
31B,Chinese,layer_2,last,3.2375,1.4476,0.90693,0.8304,0.8928,0.9198,0.9484,0.9649,0.978,0.9915,0.9976,1.0
31B,Chinese,layer_3,last,2.4506,1.2942,0.869767,0.8787,0.9213,0.9398,0.9607,0.9731,0.9828,0.993,0.9979,1.0
31B,Chinese,layer_4,last,2.4339,1.2914,0.849421,0.8796,0.9226,0.9407,0.961,0.9733,0.9828,0.9928,0.9978,1.0
31B,Chinese,layer_5,last,2.6211,1.3235,0.842194,0.8688,0.9149,0.9344,0.9564,0.9697,0.9802,0.9914,0.9973,1.0
31B,Chinese,layer_6,last,2.8615,1.3637,0.819742,0.8558,0.9054,0.9271,0.951,0.9654,0.977,0.9897,0.9966,1.0
31B,Chinese,layer_7,last,4.4916,1.6055,0.79309,0.7883,0.8521,0.8817,0.9171,0.941,0.961,0.9826,0.9942,1.0
31B,Chinese,layer_8,last,7.0871,1.9449,0.780305,0.7154,0.7936,0.8322,0.8804,0.9147,0.9434,0.9745,0.9914,1.0
31B,Chinese,layer_9,last,12.3007,2.5896,0.769996,0.6182,0.7214,0.77,0.8349,0.8816,0.9213,0.9642,0.9877,0.9999
31B,Chinese,layer_10,last,26.8903,4.1927,0.773916,0.4825,0.6024,0.662,0.7514,0.8198,0.8812,0.9463,0.9814,0.9999
31B,Chinese,layer_11,last,45.259,6.5467,0.742053,0.3812,0.5176,0.5885,0.6955,0.7781,0.8512,0.9311,0.9757,0.9999
31B,Chinese,layer_12,last,90.2956,14.2444,0.7361,0.2492,0.382,0.4633,0.5952,0.705,0.8066,0.9109,0.9683,0.9998
