predictor,normalization,k,scope,checkpoint,n,spearman_r,spearman_p,pearson_r,pearson_p,layer_collapse,ckpt_collapse,t
log_ratio,col_norm,16,per_ckpt,step500000-tokens2100B,90,0.5983,0.033,0.558,0.039,average_predictors,average_predictors,1
log_ratio,col_norm,16,per_ckpt,step650000-tokens2730B,90,-0.2174,0.6843,-0.211,0.6863,average_predictors,average_predictors,1
log_ratio,col_norm,16,per_ckpt,step800000-tokens3360B,90,0.3253,0.2108,0.322,0.2128,average_predictors,average_predictors,1
log_ratio,col_norm,16,per_ckpt,step950000-tokens3990B,90,-0.4649,0.1089,-0.4786,0.0919,average_predictors,average_predictors,1
log_ratio,col_norm,16,per_ckpt,step1432000-tokens6014B,90,0.5211,0.038,0.4814,0.042,average_predictors,average_predictors,1
log_ratio,col_norm,16,per_ckpt,step1700000-tokens7232B,90,0.1351,0.5514,0.0989,0.5724,average_predictors,average_predictors,1
log_ratio,col_norm,16,per_ckpt,step1850000-tokens8492B,90,0.2429,0.2837,0.2338,0.2488,average_predictors,average_predictors,1
log_ratio,col_norm,16,per_ckpt,step2000000-tokens9752B,90,0.2246,0.2238,0.2067,0.2208,average_predictors,average_predictors,1
log_ratio,col_norm,16,per_ckpt,step2150000-tokens11012B,90,0.1118,0.4056,0.0693,0.4366,average_predictors,average_predictors,1
log_ratio,col_norm,16,per_ckpt,step2300000-tokens12272B,90,0.2075,0.2418,0.1876,0.2308,average_predictors,average_predictors,1
log_ratio,col_norm,16,per_ckpt,step2450000-tokens13532B,90,-0.1189,0.5524,-0.1061,0.5694,average_predictors,average_predictors,1
log_ratio,col_norm,16,per_ckpt,step2600000-tokens14792B,90,-0.0309,0.958,-0.0872,0.8501,average_predictors,average_predictors,1
rankme_src,row_norm,4,pooled,,1170,-0.4753,0.0,-0.4671,0.0,average_predictors,average_predictors,3
rankme_src,row_norm,8,pooled,,1170,-0.459,0.0,-0.4496,0.0,average_predictors,average_predictors,3
rankme_src,row_norm,16,pooled,,1170,-0.417,0.0,-0.4046,0.0,average_predictors,average_predictors,3
rankme_src,col_norm,4,pooled,,1170,0.0529,0.0706,0.0708,0.0154,average_predictors,average_predictors,3
rankme_src,col_norm,8,pooled,,1170,0.1043,0.0004,0.1434,0.0,average_predictors,average_predictors,3
rankme_src,col_norm,16,pooled,,1170,0.1132,0.0001,0.1446,0.0,average_predictors,average_predictors,3
rankme_tgt,row_norm,4,pooled,,1170,0.4204,0.0,0.4226,0.0,average_predictors,average_predictors,3
rankme_tgt,row_norm,8,pooled,,1170,0.3698,0.0,0.3819,0.0,average_predictors,average_predictors,3
rankme_tgt,row_norm,16,pooled,,1170,0.3699,0.0,0.3801,0.0,average_predictors,average_predictors,3
rankme_tgt,col_norm,4,pooled,,1170,-0.1142,0.0001,-0.1264,0.0,average_predictors,average_predictors,3
rankme_tgt,col_norm,8,pooled,,1170,-0.1886,0.0,-0.2213,0.0,average_predictors,average_predictors,3
rankme_tgt,col_norm,16,pooled,,1170,-0.1481,0.0,-0.1655,0.0,average_predictors,average_predictors,3
abs_diff,row_norm,4,pooled,,1170,0.0062,0.8335,-0.0072,0.8052,average_predictors,average_predictors,3
abs_diff,row_norm,8,pooled,,1170,-0.0394,0.1783,-0.046,0.1157,average_predictors,average_predictors,3
abs_diff,row_norm,16,pooled,,1170,-0.0624,0.0327,-0.05,0.0876,average_predictors,average_predictors,3
abs_diff,col_norm,4,pooled,,1170,-0.0471,0.107,-0.0372,0.2035,average_predictors,average_predictors,3
abs_diff,col_norm,8,pooled,,1170,-0.071,0.0152,-0.0765,0.0088,average_predictors,average_predictors,3
abs_diff,col_norm,16,pooled,,1170,-0.0755,0.0098,-0.0762,0.0091,average_predictors,average_predictors,3
signed_diff,row_norm,4,pooled,,1170,-0.6177,0.0,-0.6166,0.0,average_predictors,average_predictors,3
signed_diff,row_norm,8,pooled,,1170,-0.5662,0.0,-0.5763,0.0,average_predictors,average_predictors,3
signed_diff,row_norm,16,pooled,,1170,-0.5349,0.0,-0.5439,0.0,average_predictors,average_predictors,3
signed_diff,col_norm,4,pooled,,1170,0.1246,0.0,0.1367,0.0,average_predictors,average_predictors,3
signed_diff,col_norm,8,pooled,,1170,0.2197,0.0,0.2528,0.0,average_predictors,average_predictors,3
signed_diff,col_norm,16,pooled,,1170,0.1989,0.0,0.2149,0.0,average_predictors,average_predictors,3
min_rankme,row_norm,4,pooled,,1170,-0.0438,0.1344,-0.0268,0.3597,average_predictors,average_predictors,3
min_rankme,row_norm,8,pooled,,1170,-0.052,0.0756,-0.022,0.4529,average_predictors,average_predictors,3
min_rankme,row_norm,16,pooled,,1170,-0.0173,0.5539,0.0098,0.7371,average_predictors,average_predictors,3
min_rankme,col_norm,4,pooled,,1170,-0.0192,0.5113,-0.0184,0.5306,average_predictors,average_predictors,3
min_rankme,col_norm,8,pooled,,1170,-0.0293,0.3165,-0.0127,0.664,average_predictors,average_predictors,3
min_rankme,col_norm,16,pooled,,1170,-0.0012,0.968,0.0263,0.3688,average_predictors,average_predictors,3
norm_asym,row_norm,4,pooled,,1170,-0.5991,0.0,-0.6091,0.0,average_predictors,average_predictors,3
norm_asym,row_norm,8,pooled,,1170,-0.571,0.0,-0.5838,0.0,average_predictors,average_predictors,3
norm_asym,row_norm,16,pooled,,1170,-0.5382,0.0,-0.5539,0.0,average_predictors,average_predictors,3
norm_asym,col_norm,4,pooled,,1170,0.0822,0.0049,0.0883,0.0025,average_predictors,average_predictors,3
norm_asym,col_norm,8,pooled,,1170,0.1768,0.0,0.2012,0.0,average_predictors,average_predictors,3
norm_asym,col_norm,16,pooled,,1170,0.1411,0.0,0.1463,0.0,average_predictors,average_predictors,3
abs_ratio,row_norm,4,pooled,,1170,-0.0107,0.715,-0.0497,0.0893,average_predictors,average_predictors,3
abs_ratio,row_norm,8,pooled,,1170,-0.0362,0.2156,-0.0724,0.0133,average_predictors,average_predictors,3
abs_ratio,row_norm,16,pooled,,1170,-0.0898,0.0021,-0.1022,0.0005,average_predictors,average_predictors,3
abs_ratio,col_norm,4,pooled,,1170,-0.071,0.0152,-0.1036,0.0004,average_predictors,average_predictors,3
abs_ratio,col_norm,8,pooled,,1170,-0.0871,0.0029,-0.1213,0.0,average_predictors,average_predictors,3
abs_ratio,col_norm,16,pooled,,1170,-0.1151,0.0001,-0.1519,0.0,average_predictors,average_predictors,3
signed_ratio,row_norm,4,pooled,,1170,-0.5992,0.0,-0.4507,0.0,average_predictors,average_predictors,3
signed_ratio,row_norm,8,pooled,,1170,-0.5766,0.0,-0.4581,0.0,average_predictors,average_predictors,3
signed_ratio,row_norm,16,pooled,,1170,-0.5468,0.0,-0.4568,0.0,average_predictors,average_predictors,3
signed_ratio,col_norm,4,pooled,,1170,0.0599,0.0406,-0.097,0.0009,average_predictors,average_predictors,3
signed_ratio,col_norm,8,pooled,,1170,0.1545,0.0,-0.0214,0.4648,average_predictors,average_predictors,3
signed_ratio,col_norm,16,pooled,,1170,0.1169,0.0001,-0.0672,0.0215,average_predictors,average_predictors,3
max_rankme,row_norm,4,pooled,,1170,-0.0244,0.4045,-0.0293,0.3165,average_predictors,average_predictors,3
max_rankme,row_norm,8,pooled,,1170,-0.0649,0.0265,-0.0604,0.0389,average_predictors,average_predictors,3
max_rankme,row_norm,16,pooled,,1170,-0.0477,0.1033,-0.037,0.2065,average_predictors,average_predictors,3
max_rankme,col_norm,4,pooled,,1170,-0.0572,0.0503,-0.0493,0.0917,average_predictors,average_predictors,3
max_rankme,col_norm,8,pooled,,1170,-0.0779,0.0077,-0.0802,0.0061,average_predictors,average_predictors,3
max_rankme,col_norm,16,pooled,,1170,-0.0432,0.1395,-0.0467,0.11,average_predictors,average_predictors,3
log_ratio,row_norm,4,pooled,,1170,-0.5904,0.0,-0.6085,0.0,average_predictors,average_predictors,3
log_ratio,row_norm,8,pooled,,1170,-0.5715,0.0,-0.5919,0.0,average_predictors,average_predictors,3
log_ratio,row_norm,16,pooled,,1170,-0.5369,0.0,-0.5636,0.0,average_predictors,average_predictors,3
log_ratio,col_norm,4,pooled,,1170,0.0631,0.031,0.0518,0.0766,average_predictors,average_predictors,3
log_ratio,col_norm,8,pooled,,1170,0.1622,0.0,0.1726,0.0,average_predictors,average_predictors,3
log_ratio,col_norm,16,pooled,,1170,0.1272,0.0,0.115,0.0001,average_predictors,average_predictors,3
rankme_src,row_norm,4,per_ckpt,step50000-tokens210B,90,-0.2856,0.1389,-0.3126,0.1698,average_predictors,average_predictors,3
rankme_src,row_norm,4,per_ckpt,step200000-tokens840B,90,-0.5865,0.001,-0.6165,0.001,average_predictors,average_predictors,3
rankme_src,row_norm,4,per_ckpt,step350000-tokens1470B,90,0.0629,0.6623,0.025,0.8462,average_predictors,average_predictors,3
rankme_src,row_norm,4,per_ckpt,step500000-tokens2100B,90,-0.458,0.0709,-0.4164,0.1009,average_predictors,average_predictors,3
rankme_src,row_norm,4,per_ckpt,step650000-tokens2730B,90,-0.2903,0.1758,-0.2901,0.1798,average_predictors,average_predictors,3
rankme_src,row_norm,4,per_ckpt,step800000-tokens3360B,90,-0.6623,0.001,-0.6878,0.001,average_predictors,average_predictors,3
rankme_src,row_norm,4,per_ckpt,step950000-tokens3990B,90,-0.6011,0.003,-0.6075,0.002,average_predictors,average_predictors,3
rankme_src,row_norm,4,per_ckpt,step1432000-tokens6014B,90,-0.5691,0.004,-0.5748,0.003,average_predictors,average_predictors,3
rankme_src,row_norm,4,per_ckpt,step1700000-tokens7232B,90,0.1234,0.6583,0.0887,0.7433,average_predictors,average_predictors,3
rankme_src,row_norm,4,per_ckpt,step1850000-tokens8492B,90,-0.5233,0.006,-0.5374,0.006,average_predictors,average_predictors,3
rankme_src,row_norm,4,per_ckpt,step2000000-tokens9752B,90,-0.4952,0.002,-0.4655,0.001,average_predictors,average_predictors,3
rankme_src,row_norm,4,per_ckpt,step2150000-tokens11012B,90,-0.6005,0.004,-0.5901,0.004,average_predictors,average_predictors,3
rankme_src,row_norm,4,per_ckpt,step2300000-tokens12272B,90,-0.5994,0.004,-0.5851,0.005,average_predictors,average_predictors,3
rankme_src,row_norm,8,per_ckpt,step50000-tokens210B,90,-0.2242,0.2897,-0.2816,0.2378,average_predictors,average_predictors,3
rankme_src,row_norm,8,per_ckpt,step200000-tokens840B,90,-0.6241,0.004,-0.5834,0.012,average_predictors,average_predictors,3
rankme_src,row_norm,8,per_ckpt,step350000-tokens1470B,90,-0.3116,0.1908,-0.357,0.1598,average_predictors,average_predictors,3
rankme_src,row_norm,8,per_ckpt,step500000-tokens2100B,90,-0.5888,0.006,-0.5635,0.004,average_predictors,average_predictors,3
rankme_src,row_norm,8,per_ckpt,step650000-tokens2730B,90,-0.4297,0.038,-0.4022,0.046,average_predictors,average_predictors,3
rankme_src,row_norm,8,per_ckpt,step800000-tokens3360B,90,-0.4064,0.0669,-0.4174,0.043,average_predictors,average_predictors,3
rankme_src,row_norm,8,per_ckpt,step950000-tokens3990B,90,-0.5364,0.004,-0.5189,0.005,average_predictors,average_predictors,3
rankme_src,row_norm,8,per_ckpt,step1432000-tokens6014B,90,-0.3272,0.1269,-0.3512,0.0829,average_predictors,average_predictors,3
rankme_src,row_norm,8,per_ckpt,step1700000-tokens7232B,90,-0.6471,0.007,-0.6496,0.006,average_predictors,average_predictors,3
rankme_src,row_norm,8,per_ckpt,step1850000-tokens8492B,90,-0.5129,0.01,-0.5347,0.004,average_predictors,average_predictors,3
rankme_src,row_norm,8,per_ckpt,step2000000-tokens9752B,90,-0.4663,0.005,-0.452,0.003,average_predictors,average_predictors,3
rankme_src,row_norm,8,per_ckpt,step2150000-tokens11012B,90,-0.6371,0.002,-0.624,0.003,average_predictors,average_predictors,3
rankme_src,row_norm,8,per_ckpt,step2300000-tokens12272B,90,-0.5272,0.01,-0.524,0.007,average_predictors,average_predictors,3
rankme_src,row_norm,16,per_ckpt,step50000-tokens210B,90,-0.363,0.047,-0.3959,0.046,average_predictors,average_predictors,3
rankme_src,row_norm,16,per_ckpt,step200000-tokens840B,90,-0.5905,0.005,-0.5539,0.019,average_predictors,average_predictors,3
rankme_src,row_norm,16,per_ckpt,step350000-tokens1470B,90,-0.1213,0.6404,-0.1626,0.5814,average_predictors,average_predictors,3
rankme_src,row_norm,16,per_ckpt,step500000-tokens2100B,90,-0.4313,0.0849,-0.4543,0.0629,average_predictors,average_predictors,3
rankme_src,row_norm,16,per_ckpt,step650000-tokens2730B,90,-0.4268,0.0509,-0.4007,0.0649,average_predictors,average_predictors,3
rankme_src,row_norm,16,per_ckpt,step800000-tokens3360B,90,-0.4222,0.022,-0.4047,0.031,average_predictors,average_predictors,3
rankme_src,row_norm,16,per_ckpt,step950000-tokens3990B,90,-0.3528,0.1099,-0.3603,0.0829,average_predictors,average_predictors,3
rankme_src,row_norm,16,per_ckpt,step1432000-tokens6014B,90,-0.2892,0.1708,-0.26,0.1508,average_predictors,average_predictors,3
rankme_src,row_norm,16,per_ckpt,step1700000-tokens7232B,90,-0.5178,0.006,-0.4922,0.016,average_predictors,average_predictors,3
rankme_src,row_norm,16,per_ckpt,step1850000-tokens8492B,90,-0.4118,0.046,-0.4143,0.0509,average_predictors,average_predictors,3
rankme_src,row_norm,16,per_ckpt,step2000000-tokens9752B,90,-0.452,0.01,-0.4454,0.005,average_predictors,average_predictors,3
rankme_src,row_norm,16,per_ckpt,step2150000-tokens11012B,90,-0.5552,0.004,-0.5723,0.004,average_predictors,average_predictors,3
rankme_src,row_norm,16,per_ckpt,step2300000-tokens12272B,90,-0.4879,0.01,-0.5122,0.007,average_predictors,average_predictors,3
rankme_src,col_norm,4,per_ckpt,step50000-tokens210B,90,0.2824,0.1379,0.2395,0.2617,average_predictors,average_predictors,3
rankme_src,col_norm,4,per_ckpt,step200000-tokens840B,90,0.3986,0.029,0.4227,0.028,average_predictors,average_predictors,3
rankme_src,col_norm,4,per_ckpt,step350000-tokens1470B,90,-0.1388,0.5195,-0.1648,0.5704,average_predictors,average_predictors,3
rankme_src,col_norm,4,per_ckpt,step500000-tokens2100B,90,0.2339,0.2967,0.2222,0.3377,average_predictors,average_predictors,3
rankme_src,col_norm,4,per_ckpt,step650000-tokens2730B,90,-0.1879,0.2797,-0.245,0.1798,average_predictors,average_predictors,3
rankme_src,col_norm,4,per_ckpt,step800000-tokens3360B,90,0.3402,0.1229,0.3969,0.0549,average_predictors,average_predictors,3
rankme_src,col_norm,4,per_ckpt,step950000-tokens3990B,90,0.2243,0.3297,0.209,0.3646,average_predictors,average_predictors,3
rankme_src,col_norm,4,per_ckpt,step1432000-tokens6014B,90,-0.0903,0.7083,-0.1054,0.6513,average_predictors,average_predictors,3
rankme_src,col_norm,4,per_ckpt,step1700000-tokens7232B,90,0.0929,0.3636,0.1049,0.3516,average_predictors,average_predictors,3
rankme_src,col_norm,4,per_ckpt,step1850000-tokens8492B,90,0.1483,0.4785,0.1461,0.5175,average_predictors,average_predictors,3
rankme_src,col_norm,4,per_ckpt,step2000000-tokens9752B,90,0.3091,0.2428,0.2621,0.3047,average_predictors,average_predictors,3
rankme_src,col_norm,4,per_ckpt,step2150000-tokens11012B,90,-0.059,0.7912,-0.1141,0.7143,average_predictors,average_predictors,3
rankme_src,col_norm,4,per_ckpt,step2300000-tokens12272B,90,-0.3007,0.0569,-0.3084,0.0869,average_predictors,average_predictors,3
rankme_src,col_norm,8,per_ckpt,step50000-tokens210B,90,0.4082,0.009,0.4058,0.015,average_predictors,average_predictors,3
rankme_src,col_norm,8,per_ckpt,step200000-tokens840B,90,0.3826,0.0839,0.3796,0.0969,average_predictors,average_predictors,3
rankme_src,col_norm,8,per_ckpt,step350000-tokens1470B,90,0.3544,0.004,0.3061,0.003,average_predictors,average_predictors,3
rankme_src,col_norm,8,per_ckpt,step500000-tokens2100B,90,0.3083,0.0829,0.3561,0.05,average_predictors,average_predictors,3
rankme_src,col_norm,8,per_ckpt,step650000-tokens2730B,90,-0.0331,0.8961,-0.0255,0.9161,average_predictors,average_predictors,3
rankme_src,col_norm,8,per_ckpt,step800000-tokens3360B,90,0.4434,0.0559,0.4915,0.019,average_predictors,average_predictors,3
rankme_src,col_norm,8,per_ckpt,step950000-tokens3990B,90,0.063,0.7612,0.1044,0.6234,average_predictors,average_predictors,3
rankme_src,col_norm,8,per_ckpt,step1432000-tokens6014B,90,0.4249,0.043,0.4389,0.031,average_predictors,average_predictors,3
rankme_src,col_norm,8,per_ckpt,step1700000-tokens7232B,90,0.3989,0.033,0.4085,0.017,average_predictors,average_predictors,3
rankme_src,col_norm,8,per_ckpt,step1850000-tokens8492B,90,0.3036,0.1608,0.3638,0.1039,average_predictors,average_predictors,3
rankme_src,col_norm,8,per_ckpt,step2000000-tokens9752B,90,0.5084,0.014,0.4904,0.026,average_predictors,average_predictors,3
rankme_src,col_norm,8,per_ckpt,step2150000-tokens11012B,90,-0.1677,0.2567,-0.1895,0.2657,average_predictors,average_predictors,3
rankme_src,col_norm,8,per_ckpt,step2300000-tokens12272B,90,-0.1462,0.4356,-0.1504,0.3357,average_predictors,average_predictors,3
rankme_src,col_norm,16,per_ckpt,step50000-tokens210B,90,0.2734,0.1389,0.2965,0.1199,average_predictors,average_predictors,3
rankme_src,col_norm,16,per_ckpt,step200000-tokens840B,90,0.4266,0.028,0.4673,0.018,average_predictors,average_predictors,3
rankme_src,col_norm,16,per_ckpt,step350000-tokens1470B,90,-0.1519,0.3616,-0.149,0.3816,average_predictors,average_predictors,3
rankme_src,col_norm,16,per_ckpt,step500000-tokens2100B,90,0.2135,0.2887,0.264,0.2058,average_predictors,average_predictors,3
rankme_src,col_norm,16,per_ckpt,step650000-tokens2730B,90,-0.298,0.2318,-0.3071,0.1958,average_predictors,average_predictors,3
rankme_src,col_norm,16,per_ckpt,step800000-tokens3360B,90,0.5267,0.02,0.5737,0.005,average_predictors,average_predictors,3
rankme_src,col_norm,16,per_ckpt,step950000-tokens3990B,90,0.205,0.3227,0.2484,0.2228,average_predictors,average_predictors,3
rankme_src,col_norm,16,per_ckpt,step1432000-tokens6014B,90,0.3656,0.0699,0.4158,0.0519,average_predictors,average_predictors,3
rankme_src,col_norm,16,per_ckpt,step1700000-tokens7232B,90,0.351,0.0909,0.366,0.0769,average_predictors,average_predictors,3
rankme_src,col_norm,16,per_ckpt,step1850000-tokens8492B,90,0.2925,0.2218,0.3241,0.1688,average_predictors,average_predictors,3
rankme_src,col_norm,16,per_ckpt,step2000000-tokens9752B,90,0.5048,0.012,0.5037,0.021,average_predictors,average_predictors,3
rankme_src,col_norm,16,per_ckpt,step2150000-tokens11012B,90,-0.0546,0.7423,-0.0146,0.9461,average_predictors,average_predictors,3
rankme_src,col_norm,16,per_ckpt,step2300000-tokens12272B,90,0.1408,0.3926,0.1252,0.4176,average_predictors,average_predictors,3
rankme_tgt,row_norm,4,per_ckpt,step50000-tokens210B,90,0.5517,0.024,0.4866,0.023,average_predictors,average_predictors,3
rankme_tgt,row_norm,4,per_ckpt,step200000-tokens840B,90,0.6305,0.003,0.5912,0.01,average_predictors,average_predictors,3
rankme_tgt,row_norm,4,per_ckpt,step350000-tokens1470B,90,0.1706,0.0899,0.2105,0.0869,average_predictors,average_predictors,3
rankme_tgt,row_norm,4,per_ckpt,step500000-tokens2100B,90,0.3925,0.038,0.4214,0.025,average_predictors,average_predictors,3
rankme_tgt,row_norm,4,per_ckpt,step650000-tokens2730B,90,0.4578,0.05,0.4224,0.0709,average_predictors,average_predictors,3
rankme_tgt,row_norm,4,per_ckpt,step800000-tokens3360B,90,0.5294,0.01,0.539,0.006,average_predictors,average_predictors,3
rankme_tgt,row_norm,4,per_ckpt,step950000-tokens3990B,90,0.4131,0.0569,0.3653,0.0869,average_predictors,average_predictors,3
rankme_tgt,row_norm,4,per_ckpt,step1432000-tokens6014B,90,0.5578,0.007,0.5454,0.006,average_predictors,average_predictors,3
rankme_tgt,row_norm,4,per_ckpt,step1700000-tokens7232B,90,0.2017,0.2038,0.2059,0.2098,average_predictors,average_predictors,3
rankme_tgt,row_norm,4,per_ckpt,step1850000-tokens8492B,90,0.5279,0.022,0.543,0.018,average_predictors,average_predictors,3
rankme_tgt,row_norm,4,per_ckpt,step2000000-tokens9752B,90,0.6675,0.002,0.6734,0.002,average_predictors,average_predictors,3
rankme_tgt,row_norm,4,per_ckpt,step2150000-tokens11012B,90,0.5458,0.003,0.5476,0.003,average_predictors,average_predictors,3
rankme_tgt,row_norm,4,per_ckpt,step2300000-tokens12272B,90,0.586,0.003,0.5447,0.004,average_predictors,average_predictors,3
rankme_tgt,row_norm,8,per_ckpt,step50000-tokens210B,90,0.5463,0.014,0.5265,0.011,average_predictors,average_predictors,3
rankme_tgt,row_norm,8,per_ckpt,step200000-tokens840B,90,0.4807,0.013,0.4403,0.032,average_predictors,average_predictors,3
